Trial Onset	Trial Duration	Trial Type	Sample 1	Sample 2	Memory Cue	Remembered Sample	WM Delay	Presented Stimulus 1	Presented Stimulus 2	Correct Stimulus	ITI	Timing	Keypress	Response	Too late	RT
8000	13000	trial type	4	3	2	3	6500	3	341	1	2000	8.002982e+00	1	1	0	2.925473e-01
23000	13000	trial type	1	3	2	3	6500	3	321	1	4000	2.300002e+01	1	1	0	3.316257e-01
40000	13000	trial type	2	4	2	4	6500	412	4	2	4000	4.000001e+01	2	1	0	4.922771e-01
57000	13000	trial type	4	3	2	3	6500	328	3	2	2000	5.700001e+01	2	1	0	5.051271e-01
72000	13000	trial type	1	4	1	1	6500	120	1	2	4000	7.200001e+01	2	1	0	2.376655e-01
89000	13000	trial type	4	2	1	4	6500	428	4	2	4000	8.900001e+01	2	1	0	4.169395e-01
106000	13000	trial type	3	4	2	4	6500	4	424	1	2000	1.060001e+02	1	1	0	3.225583e-01
121000	13000	trial type	3	2	1	3	6500	322	3	2	4000	1.210000e+02	2	1	0	3.351435e-01
138000	13000	trial type	2	1	1	2	6500	2	239	1	2000	1.380000e+02	1	1	0	5.739136e-01
153000	13000	trial type	4	3	1	4	6500	407	4	2	2000	1.530000e+02	1	0	0	8.612142e-01
168000	13000	trial type	2	1	2	1	6500	108	1	2	2000	1.680000e+02	1	0	0	7.046372e-01
183000	13000	trial type	2	3	2	3	6500	3	321	1	4000	1.830000e+02	2	0	0	6.629656e-01
200000	13000	trial type	1	3	1	1	6500	1	134	1	4000	2.000000e+02	1	1	0	4.611908e-01
217000	13000	trial type	4	1	1	4	6500	4	422	1	4000	2.170000e+02	1	1	0	5.948010e-01
234000	13000	trial type	1	4	1	1	6500	1	145	1	2000	2.340000e+02	1	1	0	4.867741e-01
249000	13000	trial type	2	4	1	2	6500	2	226	1	4000	2.490000e+02	1	1	0	3.195461e-01
266000	13000	trial type	1	2	2	2	6500	202	2	2	2000	2.660000e+02	2	1	0	2.273220e-01
281000	13000	trial type	4	2	1	4	6500	4	439	1	2000	2.810000e+02	1	1	0	8.028507e-01
296000	13000	trial type	1	4	2	4	6500	4	436	1	2000	2.960000e+02	1	1	0	3.202311e-01
311000	13000	trial type	1	4	2	4	6500	429	4	2	2000	3.110000e+02	2	1	0	2.673672e-01
326000	13000	trial type	4	1	2	1	6500	108	1	2	4000	3.260000e+02	2	1	0	3.928897e-01
343000	13000	trial type	1	3	2	3	6500	329	3	2	2000	3.430000e+02	2	1	0	5.500683e-01
358000	13000	trial type	2	3	1	2	6500	2	210	1	4000	3.580000e+02	1	1	0	5.731552e-01
375000	13000	trial type	2	4	1	2	6500	204	2	2	4000	3.750000e+02	1	0	0	1.053821e+00
