Trial Onset	Trial Duration	Trial Type	Sample 1	Sample 2	Memory Cue	Remembered Sample	WM Delay	Presented Stimulus 1	Presented Stimulus 2	Correct Stimulus	ITI	Timing	Keypress	Response	Too late	RT
8000	13000	trial type	4	2	2	2	6500	2	202	1	2000	8.003141e+000	1	1	0	4.010765e-001
23000	13000	trial type	3	2	1	3	6500	306	3	2	4000	2.300003e+001	2	1	0	5.071214e-001
40000	13000	trial type	1	3	1	1	6500	117	1	2	4000	4.000001e+001	2	1	0	3.235339e-001
57000	13000	trial type	1	2	2	2	6500	216	2	2	2000	5.700001e+001	2	1	0	4.038000e-001
72000	13000	trial type	3	4	2	4	6500	4	402	1	2000	7.200001e+001	1	1	0	3.191673e-001
87000	13000	trial type	3	1	1	3	6500	3	334	1	2000	8.700001e+001	1	1	0	6.305881e-001
102000	13000	trial type	1	2	1	1	6500	1	146	1	4000	1.020000e+002	1	1	0	5.078586e-001
119000	13000	trial type	3	4	1	3	6500	311	3	2	2000	1.190002e+002	2	1	0	3.000420e-001
134000	13000	trial type	4	2	1	4	6500	411	4	2	4000	1.340000e+002	1	0	0	5.463268e-001
151000	13000	trial type	3	1	2	1	6500	140	1	2	4000	1.510000e+002	2	1	0	2.705836e-001
168000	13000	trial type	1	3	2	3	6500	3	324	1	4000	1.680000e+002	1	1	0	3.008976e-001
185000	13000	trial type	2	1	1	2	6500	237	2	2	2000	1.850000e+002	2	1	0	3.722195e-001
200000	13000	trial type	4	3	2	3	6500	3	322	1	2000	2.000001e+002	1	1	0	3.996617e-001
215000	13000	trial type	1	4	1	1	6500	129	1	2	2000	2.150000e+002	1	0	0	3.183322e-001
230000	13000	trial type	1	2	2	2	6500	2	201	1	4000	2.300000e+002	1	1	0	3.262751e-001
247000	13000	trial type	4	1	1	4	6500	4	422	1	2000	2.470000e+002	1	1	0	2.976415e-001
262000	13000	trial type	2	4	2	4	6500	4	442	1	4000	2.620000e+002	2	0	0	3.846132e-001
279000	13000	trial type	3	2	2	2	6500	250	2	2	4000	2.790000e+002	2	1	0	5.307138e-001
296000	13000	trial type	4	3	2	3	6500	319	3	2	2000	2.960000e+002	2	1	0	3.275423e-001
311000	13000	trial type	4	2	2	2	6500	218	2	2	2000	3.110000e+002	2	1	0	3.708539e-001
326000	13000	trial type	2	1	2	1	6500	1	129	1	2000	3.260000e+002	1	1	0	6.808422e-001
341000	13000	trial type	4	1	2	1	6500	111	1	2	2000	3.410000e+002	2	1	0	3.654322e-001
356000	13000	trial type	1	4	2	4	6500	407	4	2	4000	3.560001e+002	2	1	0	3.477204e-001
373000	13000	trial type	1	4	2	4	6500	4	409	1	2000	3.730000e+002	2	0	0	7.308189e-001
