Trial Onset	Trial Duration	Trial Type	Sample 1	Sample 2	Memory Cue	Remembered Sample	WM Delay	Presented Stimulus 1	Presented Stimulus 2	Correct Stimulus	ITI	Timing	Keypress	Response	Too late	RT
8000	13000	trial type	3	2	1	3	6500	319	3	2	2000	8.003139e+000	1	0	0	2.249203e-001
23000	13000	trial type	2	1	1	2	6500	2	204	1	2000	2.300002e+001	2	0	0	2.307313e-001
38000	13000	trial type	4	2	1	4	6500	443	4	2	4000	3.800001e+001	1	0	0	2.231273e-001
55000	13000	trial type	4	3	1	4	6500	4	413	1	2000	5.500001e+001	2	0	0	1.955245e-001
70000	13000	trial type	2	4	1	2	6500	209	2	2	4000	7.000001e+001	1	0	0	3.807143e-001
87000	13000	trial type	1	2	1	1	6500	140	1	2	2000	8.700001e+001	1	0	0	2.860590e-001
102000	13000	trial type	3	4	1	3	6500	350	3	2	2000	1.020000e+002	1	0	0	2.264723e-001
117000	13000	trial type	3	1	1	3	6500	339	3	2	4000	1.170000e+002	2	1	0	4.474089e-001
134000	13000	trial type	3	2	1	3	6500	3	312	1	4000	1.340000e+002	1	1	0	4.948865e-001
151000	13000	trial type	2	4	1	2	6500	2	204	1	4000	1.510000e+002	1	1	0	4.731456e-001
168000	13000	trial type	2	1	1	2	6500	241	2	2	4000	1.680000e+002	2	1	0	1.845790e-001
185000	13000	trial type	2	3	1	2	6500	214	2	2	4000	1.850000e+002	1	0	0	5.138400e-001
202000	13000	trial type	3	1	1	3	6500	3	340	1	2000	2.020000e+002	2	0	0	3.691788e-001
217000	13000	trial type	1	3	1	1	6500	1	142	1	2000	2.170000e+002	1	1	0	4.754067e-001
232000	13000	trial type	3	4	1	3	6500	3	313	1	2000	2.320000e+002	1	1	0	3.998069e-001
247000	13000	trial type	2	3	1	2	6500	2	229	1	2000	2.470000e+002	2	0	0	2.891986e-001
262000	13000	trial type	4	1	1	4	6500	4	414	1	4000	2.620000e+002	1	1	0	3.751919e-001
279000	13000	trial type	4	2	1	4	6500	4	418	1	4000	2.790000e+002	1	1	0	4.258070e-001
296000	13000	trial type	1	4	1	1	6500	134	1	2	4000	2.960001e+002	1	0	0	4.499366e-001
313000	13000	trial type	4	1	1	4	6500	435	4	2	2000	3.130000e+002	1	0	0	4.522775e-001
328000	13000	trial type	4	3	1	4	6500	421	4	2	2000	3.280000e+002	1	0	0	4.195035e-001
343000	13000	trial type	1	2	1	1	6500	1	134	1	4000	3.430000e+002	1	1	0	5.241885e-001
360000	13000	trial type	1	3	1	1	6500	128	1	2	4000	3.600000e+002	1	0	0	5.521861e-001
377000	13000	trial type	1	4	1	1	6500	1	150	1	2000	3.770000e+002	1	1	0	5.247434e-001
