Trial Onset	Trial Duration	Trial Type	Sample 1	Sample 2	Memory Cue	Remembered Sample	WM Delay	Presented Stimulus 1	Presented Stimulus 2	Correct Stimulus	ITI	Timing	Keypress	Response	Too late	RT
8000	13000	trial type	2	3	1	2	6500	2	236	1	2000	8.002974e+000	1	1	0	4.275824e-001
23000	13000	trial type	1	4	1	1	6500	1	131	1	2000	2.300002e+001	2	0	0	5.609797e-001
38000	13000	trial type	3	1	2	1	6500	149	1	2	2000	3.800001e+001	1	0	0	6.161422e-001
53000	13000	trial type	4	2	1	4	6500	419	4	2	4000	5.300001e+001	1	0	0	6.907077e-001
70000	13000	trial type	4	1	2	1	6500	1	103	1	2000	7.000001e+001	1	1	0	5.609773e-001
85000	13000	trial type	4	3	2	3	6500	3	303	1	2000	8.500001e+001	1	1	0	4.301085e-001
100000	13000	trial type	3	4	2	4	6500	440	4	2	4000	1.000000e+002	1	0	0	6.225543e-001
117000	13000	trial type	2	4	2	4	6500	435	4	2	4000	1.170000e+002	2	1	0	3.635611e-001
134000	13000	trial type	4	3	2	3	6500	305	3	2	4000	1.340000e+002	1	0	0	6.282840e-001
151000	13000	trial type	2	3	2	3	6500	3	310	1	2000	1.510000e+002	1	1	0	4.543595e-001
166000	13000	trial type	1	2	1	1	6500	1	129	1	2000	1.660000e+002	1	1	0	5.355642e-001
181000	13000	trial type	1	2	1	1	6500	135	1	2	2000	1.810001e+002	1	0	0	3.930412e-001
196000	13000	trial type	4	1	1	4	6500	428	4	2	4000	1.960000e+002	2	1	0	3.313590e-001
213000	13000	trial type	3	4	2	4	6500	4	415	1	4000	2.130000e+002	2	0	0	4.477023e-001
230000	13000	trial type	1	4	2	4	6500	4	446	1	2000	2.300000e+002	1	1	0	3.470027e-001
245000	13000	trial type	4	2	2	2	6500	210	2	2	2000	2.450000e+002	2	1	0	4.024656e-001
260000	13000	trial type	2	1	1	2	6500	243	2	2	4000	2.600000e+002	2	1	0	2.844306e-001
277000	13000	trial type	4	3	1	4	6500	4	424	1	2000	2.770000e+002	1	1	0	3.916680e-001
292000	13000	trial type	1	4	1	1	6500	108	1	2	4000	2.920000e+002	1	0	0	5.091345e-001
309000	13000	trial type	1	3	2	3	6500	326	3	2	4000	3.090000e+002	2	1	0	2.875006e-001
326000	13000	trial type	2	3	2	3	6500	330	3	2	2000	3.260000e+002	2	1	0	2.069515e-001
341000	13000	trial type	3	2	1	3	6500	304	3	2	2000	3.410000e+002	2	1	0	3.905110e-001
356000	13000	trial type	1	2	2	2	6500	2	242	1	4000	3.560000e+002	1	1	0	4.784315e-001
373000	13000	trial type	1	3	2	3	6500	3	333	1	2000	3.730000e+002	1	1	0	1.161995e+000
