Trial Onset	Trial Duration	Trial Type	Sample 1	Sample 2	Memory Cue	Remembered Sample	WM Delay	Presented Stimulus 1	Presented Stimulus 2	Correct Stimulus	ITI	Timing	Keypress	Response	Too late	RT
8000	13000	trial type	4	2	1	4	6500	443	4	2	4000	8.003381e+000	1	0	0	6.637018e-001
25000	13000	trial type	3	2	2	2	6500	2	219	1	4000	2.500002e+001	2	0	0	3.080060e-001
42000	13000	trial type	1	4	2	4	6500	428	4	2	4000	4.200001e+001	1	0	0	2.391071e-001
59000	13000	trial type	3	1	1	3	6500	314	3	2	4000	5.900001e+001	1	0	0	5.285565e-001
76000	13000	trial type	2	4	1	2	6500	241	2	2	4000	7.600001e+001	1	0	0	1.003304e-001
93000	13000	trial type	1	2	1	1	6500	103	1	2	2000	9.300009e+001	1	0	0	3.517998e-001
108000	13000	trial type	4	1	2	1	6500	150	1	2	2000	1.080000e+002	2	1	0	3.477966e-001
123000	13000	trial type	2	1	1	2	6500	2	221	1	4000	1.230000e+002	2	0	0	5.310598e-001
140000	13000	trial type	1	3	1	1	6500	1	136	1	2000	1.400000e+002	1	1	0	4.180975e-001
155000	13000	trial type	2	4	2	4	6500	410	4	2	2000	1.550000e+002	1	0	0	7.792031e-001
170000	13000	trial type	2	3	1	2	6500	204	2	2	4000	1.700000e+002	2	1	0	4.842088e-001
187000	13000	trial type	3	2	1	3	6500	323	3	2	2000	1.870000e+002	1	0	0	5.166438e-001
202000	13000	trial type	3	1	2	1	6500	122	1	2	2000	2.020000e+002	2	1	0	5.740471e-001
217000	13000	trial type	3	1	2	1	6500	1	143	1	4000	2.170000e+002	2	0	0	6.934908e-001
234000	13000	trial type	3	4	1	3	6500	3	301	1	2000	2.340000e+002	1	1	0	6.827174e-001
249000	13000	trial type	2	1	1	2	6500	204	2	2	4000	2.490000e+002	2	1	0	7.551274e-001
266000	13000	trial type	1	2	1	1	6500	1	142	1	4000	2.660000e+002	1	1	0	6.841257e-001
283000	13000	trial type	3	4	1	3	6500	312	3	2	2000	2.830000e+002	1	0	0	4.857946e-001
298000	13000	trial type	4	1	1	4	6500	422	4	2	2000	2.980000e+002	1	0	0	4.636547e-001
313000	13000	trial type	1	4	1	1	6500	147	1	2	4000	3.130000e+002	2	1	0	4.744867e-001
330000	13000	trial type	4	3	1	4	6500	412	4	2	4000	3.300001e+002	2	1	0	6.382269e-001
347000	13000	trial type	2	3	2	3	6500	3	326	1	4000	3.470000e+002	1	1	0	5.579522e-001
364000	13000	trial type	4	1	1	4	6500	4	416	1	4000	3.640000e+002	1	1	0	5.921680e-001
381000	13000	trial type	3	1	1	3	6500	3	347	1	4000	3.810000e+002	1	1	0	6.645799e-001
