Trial Onset	Trial Duration	Trial Type	Sample 1	Sample 2	Memory Cue	Remembered Sample	WM Delay	Presented Stimulus 1	Presented Stimulus 2	Correct Stimulus	ITI	Timing	Keypress	Response	Too late	RT
8000	13000	trial type	1	4	1	1	6500	131	1	2	2000	8.003136e+000	1	0	0	3.301617e-001
23000	13000	trial type	3	4	1	3	6500	3	324	1	2000	2.300002e+001	1	1	0	1.550857e-001
38000	13000	trial type	4	2	1	4	6500	432	4	2	2000	3.800001e+001	1	0	0	2.783368e-001
53000	13000	trial type	1	3	1	1	6500	1	132	1	4000	5.300001e+001	1	1	0	3.314903e-001
70000	13000	trial type	2	1	1	2	6500	2	210	1	4000	7.000001e+001	2	0	0	3.577834e-001
87000	13000	trial type	3	4	1	3	6500	345	3	2	2000	8.700001e+001	1	0	0	2.335200e-001
102000	13000	trial type	4	3	1	4	6500	4	443	1	4000	1.020000e+002	1	1	0	2.247377e-001
119000	13000	trial type	4	1	1	4	6500	4	401	1	4000	1.190000e+002	2	0	0	2.240096e-001
136000	13000	trial type	3	2	1	3	6500	3	319	1	2000	1.360000e+002	1	1	0	2.125759e-001
151000	13000	trial type	2	4	1	2	6500	2	234	1	2000	1.510000e+002	1	1	0	3.855361e-001
166000	13000	trial type	2	3	1	2	6500	208	2	2	2000	1.660000e+002	2	1	0	2.629470e-001
181000	13000	trial type	4	1	1	4	6500	432	4	2	2000	1.810000e+002	1	0	0	1.745676e-001
196000	13000	trial type	3	1	1	3	6500	3	310	1	4000	1.960000e+002	1	1	0	3.654937e-001
213000	13000	trial type	4	3	1	4	6500	433	4	2	4000	2.130001e+002	2	1	0	6.308977e-001
230000	13000	trial type	1	3	1	1	6500	142	1	2	4000	2.300000e+002	1	0	0	3.351344e-001
247000	13000	trial type	1	4	1	1	6500	1	116	1	2000	2.470000e+002	1	1	0	2.927144e-001
262000	13000	trial type	2	4	1	2	6500	243	2	2	2000	2.620000e+002	1	0	0	3.498727e-001
277000	13000	trial type	3	1	1	3	6500	336	3	2	4000	2.770000e+002	2	1	0	1.330932e-001
294000	13000	trial type	1	2	1	1	6500	1	116	1	4000	2.940000e+002	2	0	0	3.993922e-001
311000	13000	trial type	1	2	1	1	6500	122	1	2	4000	3.110000e+002	2	1	0	5.327418e-001
328000	13000	trial type	2	1	1	2	6500	238	2	2	4000	3.280000e+002	1	0	0	4.199473e-001
345000	13000	trial type	3	2	1	3	6500	332	3	2	4000	3.450000e+002	1	0	0	3.845438e-001
362000	13000	trial type	2	3	1	2	6500	2	239	1	2000	3.620002e+002	2	0	0	2.857788e-001
377000	13000	trial type	4	2	1	4	6500	4	445	1	2000	3.770000e+002	1	1	0	3.548672e-001
